time,T_h_model,T_h_meas,T_h_assim,T_c_model,T_c_meas,T_c_assim,mdot_model,mdot_assim,dP_pump_mean
19.0,319.2117476098427,319.1994747441762,319.21072222761444,290.33164362988583,290.11569803764013,290.3268822623166,76.17148554358305,76.17148554277658,189814.4002483914
19.5,319.13643026341117,319.72985496346126,319.1489867738089,290.3811252235901,290.80620567227146,290.3885649794594,78.06629774654924,78.06629778567452,189481.80384082568
20.0,319.07244007691065,318.32107631019056,319.06002613625384,290.44502446548654,290.70265693263167,290.4465170442306,79.95775369022121,79.95775365653303,189146.19679645178
20.5,318.98134682640614,319.6541760419621,318.9877810690436,290.50507225185754,289.61860200420494,290.49410516674124,81.84582326233269,81.84582328182908,188807.6034494473
21.0,318.90689093662985,319.56037268713294,318.9188623118397,290.5552955738404,290.5211628409327,290.55543325508785,83.73047705966357,83.73047708941958,188466.0482774769
21.5,318.835832425213,318.89225278314234,318.8358991922743,290.6190339590323,290.5813221616576,290.61821172545785,85.61168569047472,85.61168569081201,188121.55589424714
22.0,318.75082528847156,318.37333964704993,318.7449617673613,290.6835997930303,290.46609898631186,290.67780039952356,87.48941989623091,87.48941988433238,187774.1510675076
22.5,318.6578970697812,319.95566670184223,318.6768873380683,290.7456525178612,291.016883997257,290.7543278667701,89.36365089022091,89.36365093539143,187423.85871571823
23.0,318.5878385308909,319.3783102772179,318.5997887557098,290.82488727186524,290.8370533897069,290.8267733688042,91.23434992084502,91.23434996521875,187070.7038522096
23.5,318.5088103911532,318.3341491810401,318.50686674200614,290.8985836430734,290.0233814893799,290.8844060074224,93.10148876765037,93.10148879850874,186714.71169669012
24.0,318.4139964167861,318.65966404107155,318.4174319264437,290.9591350510984,290.76106658038935,290.9556858002175,94.96503919336921,94.96503921073027,186355.90751189968
24.5,318.3227509222737,318.9118253999924,318.3312193932337,291.03177205747966,291.88054894438466,291.04153353520934,96.82497334667585,96.82497335622867,185994.3167427792
25.0,318.2348175236426,317.7714314549405,318.2271435414244,291.1200828066317,290.71664810995617,291.11686648165795,98.68126363139606,98.68126362158765,185629.96493165995
25.5,318.1290940072688,318.63383295910893,318.13640775892316,291.1966940025038,290.62097527707954,291.1875112769108,100.53388257640505,100.53388259856384,185262.8777428646
26.0,318.0366581848828,316.82357864791675,318.0199676094499,291.2699501765292,291.0508912519522,291.26589102833185,102.38280322945556,102.38280319354561,184893.0809649727
26.5,317.9187240273023,318.0090280718084,317.9199355855964,291.3495321459454,292.4664265336912,291.36458616319817,104.22799867150735,104.22799867710472,184520.60048576127
27.0,317.8172593250872,317.7347584726383,317.81673739751614,291.44944061860474,292.1965956579356,291.4578336518753,106.06944244781238,106.06944244273218,184145.46227817226
27.5,317.71265797204535,318.13389392767914,317.7188226664595,291.5443573050698,291.9192536509881,291.5487070961216,107.90710804236193,107.90710805098198,183767.69244567075
28.0,317.61333987774594,317.2384659589971,317.60891516926205,291.6370446447087,291.9217569866422,291.6388208862113,109.74096939912624,109.74096938710974,183387.31721093864
28.5,317.50213028889107,317.4991709068708,317.5023925367085,291.72867760356945,292.72314390291666,291.74039046506454,111.57100098128954,111.57100098193078,183004.36288027774
29.0,317.3943922045014,317.57844224596903,317.39577844463895,291.83188459778097,291.0368936755678,291.8232709131819,113.39717709479339,113.39717709814005,182618.85577175193
29.5,317.286500222084,317.67554822643973,317.2902749339771,291.91593980549067,291.74381780123457,291.91355176819604,115.21947235083223,115.21947234873647,182230.8224032725
30.0,317.1797945870364,317.87326356600573,317.1859440607613,292.0073405638306,291.4394386680218,292.00330900283274,117.03786190526488,117.03786189644502,181840.28936096572
30.5,317.07429225827076,317.7492248958261,317.0795459333239,292.0987052883784,292.1354662637093,292.09803992323236,118.85232112613,118.85232111688224,181447.28325170983
31.0,316.9668047203238,317.0027047447253,316.9662241625612,292.194806624609,291.90504858361936,292.1918950771241,120.66282536760698,120.6628253608608,181051.83077087652
31.5,316.8524714210824,316.61025425948503,316.85045879822485,292.29011780479965,291.8831291901987,292.2854127772641,122.46935043746824,122.46935040688231,180653.95875188112
32.0,316.7357498224943,316.5112014951485,316.7345489197733,292.3850378244601,292.7321694960106,292.38839752530845,124.27187221839743,124.27187223499011,180253.6940647699
32.5,316.6189861147122,316.2173832656287,316.61613569769315,292.48868876635555,292.0685930098252,292.48579376163224,126.07036738802259,126.0703673669925,179851.06366210614
33.0,316.4997439297787,317.49754583912284,316.51010991508986,292.587173067375,292.87487252520947,292.5895569435151,127.86481247721403,127.86481254203021,179446.09449927654
33.5,316.39289434972306,316.73098762518447,316.39641143216653,292.6917455094861,292.226962154358,292.6886132013093,129.6551842013691,129.65518420043517,179038.8136025927
